"id";"temperature";"pressure";"depth";"depthw";"surface";"conductivitya";"conductivitys";"resistivity";"salinity";"solidsd";"waterd";"pressureb";"ph";"phmv";"orp";"concetrationo";"saturationo";"pressureo";"voltage";"battery";"time"
892;16.51702308654785;1.277780532836914;3.5308055877685547;-2.9474053382873535;2.9474053382873535;390.9588317871094;466.55181884765625;2557.81396484375;0.22640366852283478;0.3032586872577667;0.9990343451499939;649.9423828125;8.805994987487793;-100.31938171386719;127.06013488769531;8.40977954864502;101.17609405517578;134.76622009277344;0.027000000700354576;94.0;"2021-04-16 18:30:45"
893;16.499238967895508;1.4758024215698242;4.017642974853516;-3.404174566268921;3.404174566268921;390.7787780761719;466.52606201171875;2558.99267578125;0.22638782858848572;0.3032419681549072;0.9990373253822327;650.0173950195312;8.800224304199219;-99.99513244628906;127.317626953125;8.404335975646973;101.06050109863281;134.63148498535156;0.035999998450279236;94.0;"2021-04-16 18:30:52"
894;16.49387550354004;1.5277118682861328;4.1465020179748535;-3.523911952972412;3.523911952972412;390.7597961425781;466.56048583984375;2559.116943359375;0.226404070854187;0.303264319896698;0.9990382194519043;649.9798583984375;8.798138618469238;-99.87831115722656;127.5727310180664;8.407770156860352;101.09613037109375;134.6720428466797;0.035999998450279236;94.0;"2021-04-16 18:30:58"
895;16.476970672607422;1.509556770324707;4.1054253578186035;-3.482034206390381;3.482034206390381;390.62786865234375;466.5827941894531;2559.981201171875;0.22641241550445557;0.3032788336277008;0.9990410804748535;649.972412109375;8.795259475708008;-99.71380615234375;127.8516845703125;8.407976150512695;101.0634765625;134.63018798828125;0.035999998450279236;94.0;"2021-04-16 18:31:04"
896;16.486488342285156;1.4948930740356445;4.0735764503479;-3.4482100009918213;3.4482100009918213;390.7120361328125;466.5820617675781;2559.4296875;0.22641359269618988;0.3032783269882202;0.9990394711494446;649.96484375;8.790873527526855;-99.47538757324219;128.14254760742188;8.407087326049805;101.0744857788086;134.6414337158203;0.035999998450279236;94.0;"2021-04-16 18:31:11"
897;16.463438034057617;0.6503505706787109;1.9204413890838623;-1.5001376867294312;1.5001376867294312;390.7740478515625;466.9015808105469;2559.023681640625;0.22656913101673126;0.30348604917526245;0.9990434646606445;649.8372802734375;8.77678394317627;-98.69098663330078;128.54786682128906;8.410561561584473;101.08699798583984;134.63546752929688;0.035999998450279236;94.0;"2021-04-16 18:31:17"
898;16.427379608154297;1.1071100234985352;3.084318161010742;-2.5537264347076416;2.5537264347076416;390.18255615234375;466.57879638671875;2562.90283203125;0.22640196979045868;0.3032762408256531;0.9990494251251221;649.9948120117188;8.779732704162598;-98.8411865234375;128.38336181640625;8.406633377075195;100.9372787475586;134.47618103027344;0.035999998450279236;94.0;"2021-04-16 18:31:23"
899;16.40033721923828;0.5400581359863281;1.6309295892715454;-1.2457305192947388;1.2457305192947388;389.9788818359375;466.6234436035156;2564.241455078125;0.226419597864151;0.3033052384853363;0.999053955078125;649.9273681640625;8.768952369689941;-98.23799133300781;128.74575805664062;8.438836097717285;101.2764663696289;134.91888427734375;0.035999998450279236;94.0;"2021-04-16 18:31:30"
900;16.47417449951172;0.2901163101196289;0.9370357394218445;-0.6691997051239014;0.6691997051239014;390.8495788574219;466.8774108886719;2558.529052734375;0.22655890882015228;0.30347031354904175;0.9990416765213013;649.9048461914062;8.766983985900879;-98.154541015625;128.60508728027344;8.390106201171875;100.85345458984375;134.336669921875;0.035999998450279236;94.0;"2021-04-16 18:31:36"
901;16.345169067382812;0.2600593566894531;0.8772017359733582;-0.5998685359954834;0.5998685359954834;389.59698486328125;466.7549743652344;2566.7548828125;0.22647570073604584;0.3033907413482666;0.99906325340271;649.8898315429688;8.761371612548828;-97.80168151855469;128.53355407714844;8.397058486938477;100.66278076171875;134.10379028320312;0.027000000700354576;94.0;"2021-04-16 18:31:42"
902;16.213642120361328;0.25159168243408203;0.8466693162918091;-0.5803365111351013;0.5803365111351013;388.3062744140625;466.6130065917969;2575.28662109375;0.22638170421123505;0.3032984435558319;0.999085009098053;649.96484375;8.758194923400879;-97.58233642578125;128.49302673339844;8.411750793457031;100.54469299316406;133.98680114746094;0.027000000700354576;94.0;"2021-04-16 18:31:49"
903;16.135282516479492;0.2631063461303711;0.8753257989883423;-0.6068969368934631;0.6068969368934631;387.51763916015625;466.50433349609375;2580.527587890625;0.22631338238716125;0.30322784185409546;0.9990978837013245;649.8673706054688;8.760841369628906;-97.70155334472656;128.314208984375;8.43615436553955;100.68309020996094;134.16525268554688;0.035999998450279236;94.0;"2021-04-16 18:31:55"
904;16.0526180267334;0.2247791290283203;0.7807279229164124;-0.5184890627861023;0.5184890627861023;387.2486267089844;467.0682373046875;2582.3203125;0.22657956182956696;0.30359435081481934;0.9991116523742676;649.9498291015625;8.752249717712402;-97.20086669921875;128.3022918701172;8.467551231384277;100.86639404296875;134.44223022460938;0.027000000700354576;94.0;"2021-04-16 18:32:01"
905;16.126754760742188;0.2218189239501953;0.7758954167366028;-0.5116608738899231;0.5116608738899231;388.0282287597656;467.21063232421875;2577.132080078125;0.22666418552398682;0.3036869168281555;0.9990995526313782;649.9048461914062;8.751407623291016;-97.17941284179688;128.17355346679688;8.424345970153809;100.51807403564453;133.95481872558594;0.027000000700354576;94.0;"2021-04-16 18:32:08"
906;16.111648559570312;0.23816394805908203;0.8151677846908569;-0.5493632555007935;0.5493632555007935;387.2786560058594;466.4701232910156;2582.1201171875;0.22629205882549286;0.30320557951927185;0.9991017580032349;649.9198608398438;8.754487991333008;-97.34391784667969;128.02334594726562;8.426715850830078;100.51134490966797;133.95179748535156;0.035999998450279236;94.0;"2021-04-16 18:32:14"
907;16.227214813232422;0.29524803161621094;0.9728948473930359;-0.6810368299484253;0.6810368299484253;389.4560241699219;467.848876953125;2567.68408203125;0.22700069844722748;0.30410176515579224;0.9990832805633545;649.8973388671875;8.755038261413574;-97.4130630493164;127.85406494140625;8.457005500793457;101.12591552734375;134.74452209472656;0.035999998450279236;94.0;"2021-04-16 18:32:20"
908;16.425674438476562;0.27995967864990234;0.9404343962669373;-0.6457718014717102;0.6457718014717102;391.0771484375;467.666748046875;2557.040283203125;0.22694453597068787;0.3039833903312683;0.9990500807762146;649.8973388671875;8.753652572631836;-97.40352630615234;127.66809844970703;8.447561264038086;101.44112396240234;135.12705993652344;0.035999998450279236;94.0;"2021-04-16 18:32:27"
909;16.553544998168945;0.26453304290771484;0.8769229054450989;-0.6101877689361572;0.6101877689361572;392.2674865722656;467.7241516113281;2549.28076171875;0.2269948124885559;0.3040207028388977;0.9990286231040955;649.8973388671875;8.755077362060547;-97.52511596679688;127.46543884277344;8.414374351501465;101.31730651855469;134.9377899169922;0.035999998450279236;94.0;"2021-04-16 18:32:33"
910;16.605575561523438;0.20525264739990234;0.7371066808700562;-0.4734480679035187;0.4734480679035187;392.7251281738281;467.7156066894531;2546.310302734375;0.22699913382530212;0.3040151596069336;0.9990198612213135;649.85986328125;8.7550630569458;-97.54180908203125;127.42491149902344;8.420214653015137;101.50555419921875;135.17059326171875;0.027000000700354576;94.0;"2021-04-16 18:32:39"
911;16.65587043762207;0.21896839141845703;0.7710657119750977;-0.5050856471061707;0.5050856471061707;393.0722351074219;467.5940246582031;2544.061767578125;0.22694674134254456;0.3039361238479614;0.999011218547821;649.8223876953125;8.758604049682617;-97.75399780273438;127.24848175048828;8.402863502502441;101.41058349609375;135.02650451660156;0.035999998450279236;94.0;"2021-04-16 18:32:45"
912;16.71880340576172;0.30034923553466797;1.0054017305374146;-0.6928035616874695;0.6928035616874695;393.86419677734375;467.86712646484375;2538.9462890625;0.22709321975708008;0.30411362648010254;0.999000608921051;649.8448486328125;8.762887001037598;-98.01148986816406;127.10781860351562;8.390414237976074;101.391845703125;134.99420166015625;0.027000000700354576;94.0;"2021-04-16 18:32:52"
913;16.667884826660156;0.9276037216186523;2.632154941558838;-2.1396665573120117;2.1396665573120117;392.79071044921875;467.1316223144531;2545.885009765625;0.22671790421009064;0.30363553762435913;0.9990090131759644;649.8823852539062;8.776342391967773;-98.73628234863281;126.79310607910156;8.384183883666992;101.2011947631836;134.7581024169922;0.035999998450279236;94.0;"2021-04-16 18:32:58"
914;16.57491111755371;1.535634994506836;4.170001029968262;-3.5421879291534424;3.5421879291534424;391.5247802734375;466.6115417480469;2554.11669921875;0.2264431118965149;0.3032974898815155;0.9990245699882507;649.7848510742188;8.780981063842773;-98.96040344238281;127.00767517089844;8.367709159851074;100.81867218017578;134.24586486816406;0.035999998450279236;94.0;"2021-04-16 18:33:04"
915;16.558679580688477;1.4172658920288086;3.881037473678589;-3.269150733947754;3.269150733947754;391.9904479980469;467.33917236328125;2551.08251953125;0.2268035113811493;0.3037704527378082;0.999027669429779;649.7922973632812;8.777449607849121;-98.7601318359375;127.2818603515625;8.423964500427246;101.46047973632812;135.10519409179688;0.035999998450279236;94.0;"2021-04-16 18:33:11"
916;16.61988067626953;1.262542724609375;3.48994517326355;-2.912256956100464;2.912256956100464;392.36553955078125;467.1353454589844;2548.643798828125;0.2267119288444519;0.3036379814147949;0.9990171790122986;649.8223876953125;8.77157974243164;-98.45733642578125;127.55126953125;8.402592658996582;101.32981872558594;134.9258575439453;0.027000000700354576;94.0;"2021-04-16 18:33:17"
917;16.60393524169922;1.2408666610717773;3.4357810020446777;-2.862257480621338;2.862257480621338;392.20709228515625;467.1160888671875;2549.67333984375;0.22669969499111176;0.3036254644393921;0.9990198612213135;649.7548217773438;8.769688606262207;-98.34766387939453;127.79446411132812;8.399958610534668;101.27438354492188;134.8407745361328;0.035999998450279236;94.0;"2021-04-16 18:33:23"
918;16.58722686767578;1.2682275772094727;3.5002291202545166;-2.92536997795105;2.92536997795105;391.9537048339844;466.9918212890625;2551.32177734375;0.22663487493991852;0.30354470014572144;0.9990226626396179;649.724853515625;8.767931938171387;-98.24514770507812;127.98042297363281;8.387621879577637;101.09465789794922;134.5983123779297;0.035999998450279236;94.0;"2021-04-16 18:33:30"
919;16.526308059692383;1.24420166015625;3.447256088256836;-2.869950294494629;2.869950294494629;391.482421875;467.0777893066406;2554.39306640625;0.22666768729686737;0.30360057950019836;0.9990329742431641;649.7698364257812;8.766793251037598;-98.16169738769531;128.16400146484375;8.389111518859863;100.97474670410156;134.4597930908203;0.027000000700354576;94.0;"2021-04-16 18:33:36"
